m,n,mu,nu,Re[A],Im[A],Re[B],Im[B]
-1,11,6,12,-1.5432436111180035e13,-5.780768959912986e12,1.0796245557558668e10,-2.882183511623051e10
-1,11,7,12,1.1261652859069934e12,1.3038981354664138e12,9.580058742188815e10,-8.27421199474578e10
-1,11,8,12,5.439806437829902e10,2.52261887647025e11,1.4903280225310898e10,-3.2137617168657303e9
-1,11,9,12,-5.546484892075324e9,1.874997540958061e10,1.0972657425378997e9,3.24585378414339e8
-1,11,10,12,-7.68937566059201e8,7.655419779167013e8,4.601438205568452e7,4.6218480452114634e7
-1,11,11,12,-4.6867085718058586e7,1.36386121161148e7,849953.9581304981,2.920741837436527e6
-1,11,12,12,-1.8229323602185799e6,-401550.4367288866,-25993.73956000267,118004.67555963682
0,11,-1,1,614101.8124342473,1.124105827542247e6,-275475.2224521556,150492.79991588407
0,11,0,1,8.262498316572242e-10,1.1934177784063914e6,0.,0.
0,11,1,1,307050.9062171211,-562052.9137711249,-137737.61122607754,-75246.39995794247
0,11,-2,2,7.111386512992877e7,-1.1075328288341784e8,1.55517687818719e7,9.985675899557991e6
0,11,-1,2,-2.697522651795608e7,1.473663341085951e7,-3.0705090621712366e6,-5.620529137711234e6
0,11,0,2,-5.245051102547803e7,-5.737397104058441e-8,0.,0.
0,11,1,2,4.495871086325996e6,2.4561055684766215e6,511751.5103618686,-936754.8562852083
0,11,2,2,2.963077713747028e6,4.614720120142412e6,647990.3659113293,-416069.8291482495
0,11,-3,3,-7.556564287060564e9,-5.358725798798892e8,3.3268474720069274e7,-4.691327330295801e8
0,11,-2,3,7.067359325366804e9,4.537899236972651e9,-4.9779705590950125e8,7.752729801839248e8
0,11,-1,3,4.4255544304347885e8,8.100923046681057e8,4.5760401488549344e7,-2.4999021269445762e7
0,11,0,3,-1.2949711404567886e-6,-1.2867272804604783e9,0.,0.
0,11,1,3,3.687962025362348e7,-6.750769205567537e7,3.813366790712427e6,2.0832517724538436e6
0,11,2,3,-5.8894661044723324e7,3.781582697477217e7,4.1483087992458395e6,6.460608168199378e6
0,11,3,3,-1.0495228176473005e7,744267.4720553865,46206.214888988456,651573.2403188607
0,11,-4,4,3.089772677026125e10,6.751276467718359e10,6.094353268920991e10,-2.7891268124619904e10
0,11,-3,4,6.263596473823447e10,-8.832560425700872e11,6.8009078583545074e10,4.822853218919003e9
0,11,-2,4,-1.3169647023030864e11,2.0510510004646674e11,-2.110876736340918e10,-1.3553783655520609e10
0,11,-1,4,-6.8297326565288506e10,3.7310999552291565e10,-4.5238107204242694e8,-8.280779979087816e8
0,11,0,4,2.218161177411849e10,0.00001666214913083585,0.,0.
0,11,1,4,3.414866328264425e9,1.8655499776145782e9,2.2619053602121476e7,-4.140389989543902e7
0,11,2,4,-3.6582352841752326e8,-5.697363890179636e8,-5.863546489835879e7,3.7649399043112874e7
0,11,3,4,-1.2427770781395812e7,-1.7524921479565215e8,-1.3493864798322437e7,956915.3212140686
0,11,4,4,766312.667913229,-1.674423727112687e6,1.5114963464585792e6,691747.7213447415
0,11,-5,5,-5.393587683876646e13,7.220116057865794e13,-1.5960665612117566e13,-1.1922973091022152e13
0,11,-4,5,-5.517618601760076e13,2.5251798351743363e13,-3.398749944728737e11,-7.426404114490195e11
0,11,-3,5,4.8864114205264664e13,3.4651910508533755e12,-2.5814463378151678e11,3.6402058880620317e12
0,11,-2,5,-2.0935790722430652e12,-1.3442716631619155e12,2.3948789746449283e11,-3.7298030147256165e11
0,11,-1,5,-1.3989094175497173e12,-2.560686512612675e12,4.706677014229077e10,-2.571269371763882e10
0,11,0,5,0.00013041400248145702,2.3473478852519763e11,0.,0.
0,11,1,5,-4.663031391832389e10,8.535621708708917e10,1.568892338076359e9,8.57089790587961e8
0,11,2,5,2.492356038384598e9,-1.6003234085260956e9,-2.8510463983868134e8,-4.4402416841971666e8
0,11,3,5,2.423815188753207e9,-1.7188447672883767e8,-1.2804793342337226e7,-1.8056576825704515e8
0,11,4,5,1.5205077716490507e8,6.958718681587125e7,936604.3718939465,-2.046517888693284e6
0,11,5,5,-1.4863281756714746e7,-1.9896704304083433e7,-4.398331573004177e6,3.2856517556829113e6
0,11,-6,6,2.7086681104949036e16,3.8611127548658445e15,-5.893691773541894e14,4.1345736251708495e15
0,11,-5,6,-2.0827418016934818e15,-1.555854565256051e15,7.01166398903964e14,-9.386150875225532e14
0,11,-4,6,-2.6401116186133665e15,-5.768749130130098e15,2.8739152684649975e14,-1.315269033204375e14
0,11,-3,6,-1.2272284979603548e14,1.730566442087574e15,-1.267323438593464e14,-8.98720443289577e12
0,11,-2,6,-7.139568791366858e13,1.1119219586379814e14,2.657622866246976e12,1.7064400183554106e12
0,11,-1,6,6.892183703101246e13,-3.765217117465006e13,7.264919444960049e11,1.3298345843229407e12
0,11,0,6,1.2613988392969243e12,-0.0004856287011119814,0.,0.
0,11,1,6,-1.6409961197860107e12,-8.964802660630968e11,-1.729742724990487e10,3.1662728198165257e10
0,11,2,6,-4.249743328194561e10,-6.618583087130839e10,1.5819183727660549e9,-1.0157381061639385e9
0,11,3,6,2.0291476487439747e9,2.861386312975487e10,2.095442193441574e9,-1.4859795689311758e8
0,11,4,6,-1.455087973221653e9,3.1794252260417213e9,1.583948009515541e8,7.249057722687252e7
0,11,5,6,5.2177073354915276e7,-3.897743720077891e7,-1.7565696621571977e7,-2.3514286904825877e7
0,11,6,6,5.654820590358995e7,-8.0607512686092155e6,-1.230411709176314e6,-8.631648882114062e6
0,11,-7,7,-2.4159573528857344e18,-6.449679576245502e18,8.097054430639727e17,-3.033040317300168e17
0,11,-6,7,-3.889537687798441e17,2.728608918822879e18,-4.063002165742355e17,-5.791669132298767e16
0,11,-5,7,-2.7268364572209786e17,3.650274519650385e17,1.2877480436478234e16,9.619765018303878e15
0,11,-4,7,3.446186561259631e17,-1.5771733134953654e17,8.798569694649624e15,1.922522552249416e16
0,11,-3,7,-3.863044453345404e16,-2.7394719594321445e15,2.2918130291709862e14,-3.23178179647398e15
0,11,-2,7,-7.974638957886348e15,-5.120456789601071e15,7.200529347085094e13,-1.121416002675465e14
0,11,-1,7,7.709172643027562e14,1.4111545867623482e15,-2.8630073318339582e13,1.5640680338219182e13
0,11,0,7,0.0015699638096315922,1.576824673888996e14,0.,0.
0,11,1,7,1.3766379719692074e13,-2.519918904932765e13,-5.112513092560638e11,-2.792978631824854e11
0,11,2,7,2.6371160575020996e12,-1.6932727478839524e12,-2.3811274295916332e10,-3.708386252233679e10
0,11,3,7,-2.554923580254897e11,1.811820078989513e10,1.5157493579173198e9,2.1374218230648014e10
0,11,4,7,-5.180054354947738e10,-2.3706910075387295e10,-1.3225363297633517e9,2.8897946011445045e9
0,11,5,7,-1.138550041261231e9,-1.5241178817149613e9,5.376800593767636e7,-4.016589931350493e7
0,11,6,7,6.246225623332495e7,4.3818850240919054e8,6.524792988875764e7,-9.300866848395249e6
0,11,7,7,-2.7712832169916805e7,7.398263360598543e7,9.28792514648386e6,3.4791233867407665e6
0,11,-8,8,-1.1406456722785235e21,1.320663834984016e21,-1.4417933792729108e20,-1.2452641882234762e20
0,11,-7,8,9.560114964464738e20,-3.581081783953784e20,4.107127499905749e19,1.0964455279617353e20
0,11,-6,8,-1.0007692316154977e20,-1.4265619438189042e19,2.82808072910171e18,-1.9839700550493606e19
0,11,-5,8,-4.694254753456755e19,-3.506712969750766e19,1.1079111065418659e18,-1.4831031290996498e18
0,11,-4,8,6.673377270522153e18,1.4581595358674254e19,-8.357498744263432e17,3.824872435868761e17
0,11,-3,8,9.102543332557514e15,-1.283587861197215e17,5.591127195171722e16,3.964939145219285e15
0,11,-2,8,2.040186492727937e17,-3.1774022035110816e17,6.461617856729032e15,4.148957112795127e15
0,11,-1,8,-1.8634594213984304e16,1.0180125216328316e16,-2.6622023889371666e14,-4.87312878566304e14
0,11,0,8,-5.581936040044349e15,-0.03149737477683911,0.,0.
0,11,1,8,2.5881380852755972e14,1.4139062800455997e14,3.6975033179682866e12,-6.768234424532002e12
0,11,2,8,4.047989072872889e13,6.304369451410873e13,1.2820670350652844e12,-8.232057763482397e11
0,11,3,8,-2.7364548258049282e10,-3.8587898665139923e11,-1.680834293882791e11,1.1919610224925688e10
0,11,4,8,3.3436434135612836e11,-7.305994147163226e11,-4.187459287449612e10,-1.916422376477454e10
0,11,5,8,4.523114572018215e10,-3.3788674382627075e10,-1.0675195816354421e9,-1.4290330898843153e9
0,11,6,8,-2.2959138515793653e9,3.2727458273898906e8,6.4880389146735415e7,4.5515231549970096e8
0,11,7,8,-7.310776442828265e8,-2.7385118738931996e8,-3.140787645923904e7,8.384698475345013e7
0,11,8,8,-5.451690134940969e7,-6.312082863009895e7,-6.891018774221085e6,5.951711960447883e6
0,11,-9,9,4.590109353543175e23,9.898168385501608e22,-9.657692613088027e21,4.4785927527675304e22
0,11,-8,9,-2.5454897969878712e23,-2.1985170214027204e23,2.1672267773291943e22,-2.50926128646963e22
0,11,-7,9,2.6443082498242234e22,7.059288895069917e22,-7.938191837288568e21,2.973532671072469e21
0,11,-6,9,-4.361702272772311e20,3.059844299766376e21,4.726634885771428e20,6.7376546334100095e19
0,11,-5,9,2.4077008789043864e21,-3.223064275061616e21,1.3942032682451888e20,1.041500928262169e20
0,11,-4,9,-4.501498187005795e20,2.0601446512223325e20,-1.264932570563639e19,-2.7639280910194156e19
0,11,-3,9,-3.895886188692631e19,-2.762761624919919e18,-1.021053405354113e16,1.4398302857388102e17
0,11,-2,9,9.560721799132987e18,6.138868870225681e18,-1.3829464408768722e17,2.1538114698056445e17
0,11,-1,9,4.732666636284378e16,8.663088168676723e16,5.486247570988127e15,-2.9971507079302615e15
0,11,0,9,-0.18044790759921098,-1.4464551592349878e17,0.,0.
0,11,1,9,5.258518484760421e14,-9.625653520751919e14,6.09583063443125e13,3.330167453255845e13
0,11,2,9,-1.2071618433248718e15,7.751097058365756e14,1.7461444960566566e13,2.7194589265222777e13
0,11,3,9,-5.856009783388393e13,4.152780220237973e12,-1.5347724346953354e10,-2.1642470624982108e11
0,11,4,9,8.67477080597989e12,3.9700743917007617e12,2.4376329121565918e11,-5.326325085060417e11
0,11,5,9,6.628349821762192e11,8.873028082647114e11,3.838212240375334e10,-2.8672301250947273e10
0,11,6,9,2.0012790857604287e9,1.4039478212513418e10,-2.1687210523215337e9,3.091436889008446e8
0,11,7,9,2.527682267975967e9,-6.747942251352132e9,-7.58808158929266e8,-2.842386399700838e8
0,11,8,9,7.156535755604059e8,-6.181036628624786e8,-6.093065444934027e7,-7.054680846893415e7
0,11,9,9,7.16938680014344e7,-1.5460154062306663e7,-1.5084549976280823e6,-6.995206713348637e6
0,11,-10,10,-3.882702222719971e25,-1.3125533128691835e26,1.163719172885024e25,-3.4424316139247413e24
0,11,-9,10,-2.3582374212301637e25,1.0935929985712762e26,-9.639229642440669e24,-2.078615360955338e24
0,11,-8,10,2.2270354042130725e25,-2.5785089875438895e25,2.374108384912862e24,2.050496411756279e24
0,11,-7,10,-2.9225267251405946e24,1.0947365442173908e24,-1.4366724113095973e23,-3.835364352732072e23
0,11,-6,10,-6.955954902426431e23,-9.915473251214632e22,1.5411520933406856e21,-1.0811571154956916e22
0,11,-5,10,1.6067285097678905e23,1.200262022405659e23,-5.613710862994899e21,7.514783539588803e21
0,11,-4,10,-3.783537718369663e21,-8.267180738791248e21,6.97747651358653e20,-3.193294836814345e20
0,11,-3,10,1.7573314008109462e20,-2.4780868069186695e21,3.909041782093035e19,2.772090893496906e18
0,11,-2,10,-1.4237278177994824e20,2.217324701246981e20,-5.564892996186201e18,-3.5731767013158333e18
0,11,-1,10,-1.683912303947883e19,9.19925484325322e18,-1.2675876828766908e16,-2.32030368969972e16
0,11,0,10,2.979847433757318e18,0.4728999660743661,0.,0.
0,11,1,10,1.530829367225348e17,8.36295894841202e16,1.1523524389788102e14,-2.1093669906361094e14
0,11,2,10,-1.1984240890568032e16,-1.8664349337095796e16,-4.6842533637930975e14,3.007724496057098e14
0,11,3,10,-1.4223415248728844e14,-2.0057035150533135e15,-3.1638838562654066e13,2.243663310587369e12
0,11,4,10,-3.1247999011319883e13,6.827812348689048e13,5.762653776106939e12,2.637322033798168e12
0,11,5,10,-1.47442991841335e13,1.1014320247705514e13,5.151475933490101e11,6.896013616370404e11
0,11,6,10,-7.978998907501449e11,1.137378711457771e11,1.7678163590119624e9,1.2401678223026375e10
0,11,7,10,4.92993537744911e10,1.8466829993022778e10,2.4234858437366633e9,-6.469777759528078e9
0,11,8,10,6.956905380954616e9,8.054853109361548e9,7.416338045961993e8,-6.405425568712945e8
0,11,9,10,1.938620966487315e8,8.990029149516623e8,7.924059094895384e7,-1.7087538700444214e7
0,11,10,10,-1.5959139372119213e7,5.395011013422971e7,4.783255424895572e6,1.4149487329761805e6
0,11,-11,11,-3.0732643068192834e28,3.0868958778369852e28,-2.5153844693570555e27,-2.5042766628783705e27
0,11,-10,11,3.7542558824475245e28,-1.1105573782427626e28,8.930215112255934e26,3.0188726195991224e27
0,11,-9,11,-1.3908971217156698e28,-2.999347696809012e27,2.4395540328576645e26,-1.1313022115380462e27
0,11,-8,11,1.7455414273120924e27,1.5076086904965584e27,-1.3641835477868326e26,1.5794807446587466e26
0,11,-7,11,-3.6105862649412063e24,-9.638880613289212e24,1.1718246169885395e25,-4.3894867430825205e24
0,11,-6,11,8.141105598276584e24,-5.711191181980778e25,1.9218575970715485e24,2.739541567435875e23
0,11,-5,11,-4.6227569927007615e24,6.188244995883801e24,-3.074921747754256e23,-2.2970351078365007e23
0,11,-4,11,-1.06407359484969e23,4.869813190782667e22,4.938962421098353e21,1.0791829773250525e22
0,11,-3,11,1.0337659590955854e23,7.33093520346456e21,-1.5159192703474817e20,2.137661423717998e21
0,11,-2,11,-3.2109636451748193e21,-2.0617360466003338e21,7.252277703872779e19,-1.1294753317353985e20
0,11,-1,11,-4.041707099075381e20,-7.398295219615539e20,3.8810342080222674e18,-2.1202186510114885e18
0,11,0,11,0.2964288126794617,4.3848498224170164e19,0.,0.
0,11,1,11,-3.061899317481349e18,5.604769105769346e18,2.940177430319899e16,1.6062262507662788e16
0,11,2,11,1.8711909354165613e17,-1.2014778826342274e17,-4.2262690582009225e15,-6.582024077712115e15
0,11,3,11,4.781172341989426e16,-3.3905609221632825e15,-7.011133636490739e13,-9.886693971389711e14
0,11,4,11,4.101121081270928e14,1.8769090441898638e14,-1.9035603366919926e13,4.159355217795523e13
0,11,5,11,-1.590794082701896e14,-2.1295135213262122e14,-1.0581493530424654e13,7.904611605313849e12
0,11,6,11,-2.7466044471201167e12,-1.9268123855440836e13,-6.483864579727028e11,9.24252481601843e10
0,11,7,11,-1.3534678596012337e10,3.61324010986698e10,4.392713093670787e10,1.6454472462257126e10
0,11,8,11,-8.609675629082835e10,7.436100683527895e10,6.728673213480877e9,7.790601048543681e9
0,11,9,11,-1.1434057903204172e10,2.465654339326968e9,2.005468386855424e8,9.300022834753711e8
0,11,10,11,-7.348182912403536e8,-2.1736874111859912e8,-1.747905740755913e7,5.908821586129919e7
0,11,11,11,-2.7342191431635372e7,-2.7463468675331235e7,-2.23788508956797e6,2.2280027058611126e6
0,11,-12,12,1.4565528952253344e31,4.2386591058995415e30,-3.201270482382726e29,1.1000695439329048e30
0,11,-11,12,-1.0390916731189343e31,-1.0345030985454544e31,7.683160767048209e29,-7.717239694592463e29
0,11,-10,12,1.70367349904397e30,5.759293829262769e30,-4.264612976636435e29,1.261527598237604e29
0,11,-9,12,2.653057179753579e29,-1.2303107102228435e30,9.475043812873127e28,2.04321012629969e28
0,11,-8,12,-6.875010844399898e28,7.960033872030342e28,-7.91963374125193e27,-6.840117608807937e27
0,11,-7,12,-9.863379748113013e27,3.694680417074231e27,1.081653802731753e25,2.8876008228019497e25
0,11,-6,12,3.329806808767662e27,4.74652449695023e26,-1.8496841817384698e25,1.2976001675288898e26
0,11,-5,12,-1.7349529447561622e26,-1.2960485343927271e26,7.487811560727966e24,-1.0023544930862676e25
0,11,-4,12,-8.699381835431454e24,-1.9008496096150889e25,1.2261651479953941e23,-5.6116374287338994e22
0,11,-3,12,-2.3860507631687673e23,3.364670382671236e24,-7.823663242073438e22,-5.548138606880228e21
0,11,-2,12,-1.961468621524318e22,3.054806382830176e22,1.4501336557352528e21,9.311201124654628e20
0,11,-1,12,2.344594756627261e22,-1.2808579532201686e22,8.348838628290988e19,1.5282446599645282e20
0,11,0,12,-8.71023941698707e19,0.6145889981424408,0.,0.
0,11,1,12,-1.5029453568123467e20,-8.210627905257492e19,-5.351819633519862e17,9.796440127977741e17
0,11,2,12,-8.164621301716273e17,-1.2715644284174886e18,6.036187378185367e16,-3.875791343928833e16
0,11,3,12,6.621297489090816e16,9.336969648882327e17,2.1710687207441e16,-1.5396100030192668e15
0,11,4,12,-1.676445050981321e16,3.663099264961676e16,2.362924783540908e14,1.0814103775726395e14
0,11,5,12,2.458384005411349e15,-1.836467667217165e15,-1.0610037714316769e14,-1.4203107127506597e14
0,11,6,12,3.7446438032315794e14,-5.337860291951777e13,-2.0801232043987126e12,-1.4592589616956246e13
0,11,7,12,9.72998966498141e12,3.644714407393572e12,-1.0670257650458265e10,2.848549572252855e10
0,11,8,12,-6.782034776207798e11,-7.852384201528342e11,-7.812530432842914e10,6.747613428722672e10
0,11,9,12,-3.1156879090274292e10,-1.4448479412510452e11,-1.1127268447344942e10,2.3994978829312825e9
0,11,10,12,3.0314455443681083e9,-1.024784715335574e10,-7.588274404534413e8,-2.2447095754678333e8
0,11,11,12,4.0193834145093906e8,-4.001634027218541e8,-2.971977329525583e7,-2.9851596386229597e7
0,11,12,12,2.3475810255234994e7,-6.831606132046971e6,-515960.7911697233,-1.7730234147752342e6
1,11,-1,1,1.7085575384873737e7,1.0970521793616787e7,-1.0890497570361623e6,1.6960945041416574e6
1,11,0,1,-6.926766339820251e6,-1.2679360736212146e7,-275475.2224521556,150492.79991588407
1,11,1,1,5.1147870403326655e-9,-6.614096048105242e6,-433220.8189451543,-7.009554157621199e-10
1,11,-2,2,3.574004891136156e7,-5.039854386315474e8,-4.746699084560545e7,-3.3661142653317945e6
1,11,-1,2,-7.829953734074248e8,1.2194430429137743e9,-6.98761081424968e7,-4.486693306852593e7
1,11,0,2,1.48592655070032e8,-8.117653743725887e7,-3.0705090621712366e6,-5.620529137711234e6
1,11,1,2,1.9226071382609272e8,-2.2942161612872477e-7,7.147562014459068e-9,-1.3012523044186054e7
1,11,2,2,-1.2267939913147662e7,-6.702006119806512e6,-3.1420283967727325e6,5.751444401564318e6
1,11,-3,3,5.435847712462554e10,-2.4877567699605698e10,7.102295706660372e9,1.5518799239724073e10
1,11,-2,3,8.316002695322636e10,5.897280363592365e9,-2.1691186765946156e8,3.0587653373912506e9
1,11,-1,3,-3.882533767444165e10,-2.4929462631916e10,9.911766003064276e8,-1.5436660938144174e9
1,11,0,3,-1.624481650014734e9,-2.9735937144991426e9,4.576040148854932e7,-2.499902126944575e7
1,11,1,3,-3.8865588453448795e-6,3.539779852098583e9,2.137432535285474e8,-1.5115502544091468e-7
1,11,2,3,-8.077418581834379e7,1.47856155371799e8,-1.9655968608550686e7,-1.073810459114254e7
1,11,3,3,1.0821020374543563e8,-6.948097279369359e7,-1.2535169606786976e7,-1.9522369975469373e7
1,11,-4,4,-1.2616695608290059e13,-9.424952936865756e12,1.5645545309125994e12,-2.0943879944359302e12
1,11,-3,4,-3.546848080868516e11,-7.750004445630302e11,-4.2828276143242e11,1.9600684117183136e11
1,11,-2,4,-3.442430855274602e11,4.85431631293285e12,-2.044254970823894e11,-1.4496802297089748e10
1,11,-1,4,4.818158786666232e11,-7.503837712967893e11,2.4510560430241306e10,1.5738049864670183e10
1,11,0,4,1.878437310471721e11,-1.0261949797261746e11,-4.5238107204242706e8,-8.28077997908782e8
1,11,1,4,-4.883896197066964e10,0.000040037258221173396,-1.548090963398974e-6,2.8834122574130187e9
1,11,2,4,-6.256302315132203e9,-3.4178335319721932e9,-9.649626443269962e7,1.7663522723517516e8
1,11,3,4,5.774053092135004e8,8.992554888258564e8,1.562136469747027e8,-1.0030362923062879e8
1,11,4,4,1.7108564016646005e7,2.4125504589179727e8,2.6900095923918955e7,-1.9076161141711464e6
1,11,-5,5,-4.123156755827108e14,2.8924985951280655e15,-3.796339167952015e14,-5.411550247290398e13
1,11,-4,5,5.884394275981881e14,-7.877133383746806e14,1.2282298607907306e14,9.175150921450117e13
1,11,-3,5,3.041783728939422e14,-1.3920953022793262e14,1.2994812447960068e12,2.8394183214399653e12
1,11,-2,5,-1.7891497621970397e14,-1.2687727682033059e13,4.8681744036052783e11,-6.864817164130986e12
1,11,-1,5,5.724015936118939e12,3.675348366072417e12,-1.78645880299832e11,2.782244739567346e11
1,11,0,5,3.0774161016143555e12,5.633172388605278e12,4.7066770142290764e10,-2.5712693717638817e10
1,11,1,5,0.0002613964193873891,-4.31021988655733e11,-3.234116988997901e10,0.000010565135837846662
